account_id,statement_month,months_on_book,days_past_due,balance,collections_contact_flag
A101357,2025-02-28,21,30,3863,1
A101357,2025-03-28,22,30,2575,1
A101357,2025-04-28,23,30,1287,1
A101357,2025-05-28,24,30,0,1
A101358,2025-05-28,1,0,187249,0
A101358,2025-06-28,2,0,184075,0
A101358,2025-07-28,3,0,180901,0
A101358,2025-08-28,4,0,177728,1
A101358,2025-09-28,5,0,174554,0
A101358,2025-10-28,6,0,171380,0
A101358,2025-11-28,7,0,168206,0
A101358,2025-12-28,8,0,165033,0
A101358,2026-01-28,9,0,161859,0
A101358,2026-02-28,10,0,158685,1
A101358,2026-03-28,11,0,155512,0
A101359,2025-12-28,1,0,257732,0
A101359,2026-01-28,2,30,253364,1
A101359,2026-02-28,3,30,248995,1
A101359,2026-03-28,4,30,244627,1
A101360,2024-01-28,1,30,494734,1
A101360,2024-02-28,2,0,480599,0
A101360,2024-03-28,3,30,466464,1
A101360,2024-04-28,4,30,452328,0
A101360,2024-05-28,5,30,438193,1
A101360,2024-06-28,6,30,424058,1
A101360,2024-07-28,7,30,409923,0
A101360,2024-08-28,8,30,395787,1
A101360,2024-09-28,9,90,381652,1
A101360,2024-10-28,10,120,367517,1
A101360,2024-11-28,11,150,353381,0
A101360,2024-12-28,12,180,339246,1
A101360,2025-01-28,13,180,325111,1
A101360,2025-02-28,14,180,310976,1
A101360,2025-03-28,15,180,296840,1
A101360,2025-04-28,16,180,282705,1
A101360,2025-05-28,17,180,268570,1
A101360,2025-06-28,18,180,254435,1
A101360,2025-07-28,19,180,240299,0
A101360,2025-08-28,20,180,226164,1
A101360,2025-09-28,21,180,212029,1
A101360,2025-10-28,22,180,197893,1
A101360,2025-11-28,23,180,183758,1
A101360,2025-12-28,24,180,169623,1
A101361,2025-11-28,1,0,154680,0
A101361,2025-12-28,2,0,147955,0
A101361,2026-01-28,3,0,141230,0
A101361,2026-02-28,4,0,134505,0
A101361,2026-03-28,5,0,127779,0
A101362,2023-02-28,1,0,52967,0
A101362,2023-03-28,2,0,50664,0
A101362,2023-04-28,3,0,48361,0
A101362,2023-05-28,4,0,46058,0
A101362,2023-06-28,5,0,43755,0
A101362,2023-07-28,6,0,41452,0
A101362,2023-08-28,7,0,39149,0
A101362,2023-09-28,8,0,36846,0
A101362,2023-10-28,9,0,34543,0
A101362,2023-11-28,10,0,32240,0
A101362,2023-12-28,11,0,29937,0
A101362,2024-01-28,12,0,27635,0
A101362,2024-02-28,13,0,25332,0
A101362,2024-03-28,14,0,23029,0
A101362,2024-04-28,15,0,20726,0
A101362,2024-05-28,16,0,18423,0
A101362,2024-06-28,17,0,16120,0
A101362,2024-07-28,18,0,13817,0
A101362,2024-08-28,19,0,11514,0
A101362,2024-09-28,20,0,9211,0
A101362,2024-10-28,21,0,6908,0
A101362,2024-11-28,22,0,4605,0
A101362,2024-12-28,23,0,2302,0
A101362,2025-01-28,24,0,0,0
A101363,2024-11-28,1,0,45672,0
A101363,2024-12-28,2,0,44700,0
A101363,2025-01-28,3,0,43728,0
A101363,2025-02-28,4,30,42757,1
A101363,2025-03-28,5,0,41785,0
A101363,2025-04-28,6,0,40813,0
A101363,2025-05-28,7,0,39841,0
A101363,2025-06-28,8,0,38870,0
A101363,2025-07-28,9,0,37898,0
A101363,2025-08-28,10,0,36926,0
A101363,2025-09-28,11,0,35954,0
A101363,2025-10-28,12,0,34983,0
A101363,2025-11-28,13,0,34011,0
A101363,2025-12-28,14,0,33039,0
A101363,2026-01-28,15,0,32067,0
A101363,2026-02-28,16,0,31096,0
A101363,2026-03-28,17,0,30124,0
A101364,2022-05-28,1,0,825414,0
A101364,2022-06-28,2,0,811424,0
A101364,2022-07-28,3,0,797434,0
A101364,2022-08-28,4,0,783444,0
A101364,2022-09-28,5,0,769454,0
A101364,2022-10-28,6,0,755464,0
A101364,2022-11-28,7,0,741474,0
A101364,2022-12-28,8,0,727484,0
A101364,2023-01-28,9,0,713494,0
A101364,2023-02-28,10,30,699504,1
A101364,2023-03-28,11,0,685514,0
A101364,2023-04-28,12,0,671524,0
A101364,2023-05-28,13,0,657533,0
A101364,2023-06-28,14,0,643543,0
A101364,2023-07-28,15,0,629553,0
A101364,2023-08-28,16,0,615563,0
A101364,2023-09-28,17,0,601573,0
A101364,2023-10-28,18,0,587583,0
A101364,2023-11-28,19,0,573593,0
A101364,2023-12-28,20,0,559603,0
A101364,2024-01-28,21,0,545613,0
A101364,2024-02-28,22,0,531623,1
A101364,2024-03-28,23,0,517633,0
A101364,2024-04-28,24,0,503643,0
A101365,2025-05-28,1,0,43476,0
A101365,2025-06-28,2,0,42551,0
A101365,2025-07-28,3,0,41626,0
A101365,2025-08-28,4,0,40701,0
A101365,2025-09-28,5,0,39776,0
A101365,2025-10-28,6,0,38851,0
A101365,2025-11-28,7,0,37926,0
A101365,2025-12-28,8,0,37001,0
A101365,2026-01-28,9,0,36076,0
A101365,2026-02-28,10,0,35151,0
A101365,2026-03-28,11,0,34226,0
A101366,2025-06-28,1,0,104698,0
A101366,2025-07-28,2,0,102470,0
A101366,2025-08-28,3,0,100243,0
A101366,2025-09-28,4,0,98015,0
A101366,2025-10-28,5,0,95787,0
A101366,2025-11-28,6,0,93560,0
A101366,2025-12-28,7,0,91332,0
A101366,2026-01-28,8,0,89105,0
A101366,2026-02-28,9,0,86877,0
A101366,2026-03-28,10,0,84649,0
A101367,2023-04-28,1,0,54286,0
A101367,2023-05-28,2,0,51926,0
A101367,2023-06-28,3,30,49566,0
A101367,2023-07-28,4,30,47205,1
A101367,2023-08-28,5,30,44845,1
A101367,2023-09-28,6,30,42485,1
A101367,2023-10-28,7,30,40124,0
A101367,2023-11-28,8,30,37764,1
A101367,2023-12-28,9,30,35404,1
A101367,2024-01-28,10,30,33044,1
A101367,2024-02-28,11,30,30683,1
A101367,2024-03-28,12,30,28323,1
A101367,2024-04-28,13,30,25963,1
A101367,2024-05-28,14,30,23602,0
A101367,2024-06-28,15,30,21242,1
A101367,2024-07-28,16,30,18882,1
A101367,2024-08-28,17,30,16522,1
A101367,2024-09-28,18,30,14161,1
A101367,2024-10-28,19,30,11801,1
A101367,2024-11-28,20,30,9441,1
A101367,2024-12-28,21,30,7080,1
A101367,2025-01-28,22,30,4720,1
A101367,2025-02-28,23,30,2360,0
A101367,2025-03-28,24,30,0,1
A101368,2022-12-28,1,0,99111,0
A101368,2023-01-28,2,0,97002,0
A101368,2023-02-28,3,0,94893,0
A101368,2023-03-28,4,15,92785,0
A101368,2023-04-28,5,0,90676,0
A101368,2023-05-28,6,0,88567,0
A101368,2023-06-28,7,0,86458,0
A101368,2023-07-28,8,0,84350,0
A101368,2023-08-28,9,0,82241,0
A101368,2023-09-28,10,0,80132,0
A101368,2023-10-28,11,0,78023,0
A101368,2023-11-28,12,0,75915,0
A101368,2023-12-28,13,0,73806,0
A101368,2024-01-28,14,0,71697,0
A101368,2024-02-28,15,0,69588,0
A101368,2024-03-28,16,0,67480,0
A101368,2024-04-28,17,0,65371,0
A101368,2024-05-28,18,0,63262,0
A101368,2024-06-28,19,0,61153,0
A101368,2024-07-28,20,0,59044,0
A101368,2024-08-28,21,0,56936,0
A101368,2024-09-28,22,0,54827,0
A101368,2024-10-28,23,0,52718,0
A101368,2024-11-28,24,0,50610,0
A101369,2025-08-28,1,0,117337,0
A101369,2025-09-28,2,0,114840,0
A101369,2025-10-28,3,30,112344,1
A101369,2025-11-28,4,30,109847,1
A101369,2025-12-28,5,30,107351,1
A101369,2026-01-28,6,30,104854,1
A101369,2026-02-28,7,30,102358,1
A101369,2026-03-28,8,30,99861,1
A101370,2024-08-28,1,0,335163,0
A101370,2024-09-28,2,0,329482,0
A101370,2024-10-28,3,0,323801,0
A101370,2024-11-28,4,0,318121,0
A101370,2024-12-28,5,0,312440,0
A101370,2025-01-28,6,0,306759,0
A101370,2025-02-28,7,0,301078,0
A101370,2025-03-28,8,0,295398,1
A101370,2025-04-28,9,0,289717,0
A101370,2025-05-28,10,0,284036,0
A101370,2025-06-28,11,0,278355,0
A101370,2025-07-28,12,0,272675,0
A101370,2025-08-28,13,0,266994,0
A101370,2025-09-28,14,0,261313,0
A101370,2025-10-28,15,0,255633,1
A101370,2025-11-28,16,0,249952,0
A101370,2025-12-28,17,0,244271,0
A101370,2026-01-28,18,0,238590,0
A101370,2026-02-28,19,0,232910,0
A101370,2026-03-28,20,0,227229,0
A101371,2025-05-28,1,0,50792,0
A101371,2025-06-28,2,0,48584,0
A101371,2025-07-28,3,0,46375,0
A101371,2025-08-28,4,0,44167,0
A101371,2025-09-28,5,0,41959,0
A101371,2025-10-28,6,0,39750,0
A101371,2025-11-28,7,30,37542,1
A101371,2025-12-28,8,0,35334,0
A101371,2026-01-28,9,0,33125,0
A101371,2026-02-28,10,0,30917,0
A101371,2026-03-28,11,0,28708,0
A101372,2025-11-28,1,0,427019,0
A101372,2025-12-28,2,0,417933,0
A101372,2026-01-28,3,0,408848,0
A101372,2026-02-28,4,0,399762,0
A101372,2026-03-28,5,0,390677,0
A101373,2022-06-28,1,0,45905,0
A101373,2022-07-28,2,0,43909,0
A101373,2022-08-28,3,0,41913,0
A101373,2022-09-28,4,0,39917,0
A101373,2022-10-28,5,0,37921,0
A101373,2022-11-28,6,0,35925,0
A101373,2022-12-28,7,0,33929,0
A101373,2023-01-28,8,0,31934,0
A101373,2023-02-28,9,0,29938,0
A101373,2023-03-28,10,0,27942,0
A101373,2023-04-28,11,0,25946,0
A101373,2023-05-28,12,0,23950,0
A101373,2023-06-28,13,0,21954,0
A101373,2023-07-28,14,0,19958,0
A101373,2023-08-28,15,0,17962,0
A101373,2023-09-28,16,0,15967,0
A101373,2023-10-28,17,0,13971,0
A101373,2023-11-28,18,0,11975,0
A101373,2023-12-28,19,0,9979,0
A101373,2024-01-28,20,0,7983,0
A101373,2024-02-28,21,15,5987,0
A101373,2024-03-28,22,0,3991,0
A101373,2024-04-28,23,0,1995,0
A101373,2024-05-28,24,0,0,0
A101374,2025-12-28,1,0,68386,0
A101374,2026-01-28,2,30,66931,1
A101374,2026-02-28,3,0,65476,0
A101374,2026-03-28,4,0,64021,0
A101375,2024-03-28,1,0,123050,0
A101375,2024-04-28,2,0,117700,0
A101375,2024-05-28,3,0,112350,0
A101375,2024-06-28,4,0,107000,0
A101375,2024-07-28,5,0,101650,0
A101375,2024-08-28,6,0,96300,0
A101375,2024-09-28,7,0,90949,0
A101375,2024-10-28,8,0,85600,0
A101375,2024-11-28,9,0,80250,0
A101375,2024-12-28,10,0,74899,0
A101375,2025-01-28,11,0,69550,0
A101375,2025-02-28,12,0,64200,0
A101375,2025-03-28,13,0,58850,0
A101375,2025-04-28,14,0,53499,0
A101375,2025-05-28,15,0,48150,0
A101375,2025-06-28,16,0,42800,0
A101375,2025-07-28,17,0,37449,0
A101375,2025-08-28,18,0,32100,0
A101375,2025-09-28,19,0,26750,0
A101375,2025-10-28,20,0,21399,0
A101375,2025-11-28,21,0,16050,0
A101375,2025-12-28,22,0,10700,0
A101375,2026-01-28,23,0,5349,0
A101375,2026-02-28,24,0,0,0
A101376,2023-06-28,1,0,15358,0
A101376,2023-07-28,2,0,14690,0
A101376,2023-08-28,3,0,14022,0
A101376,2023-09-28,4,0,13355,0
A101376,2023-10-28,5,0,12687,0
A101376,2023-11-28,6,0,12019,0
A101376,2023-12-28,7,0,11351,0
A101376,2024-01-28,8,0,10684,0
A101376,2024-02-28,9,0,10016,0
A101376,2024-03-28,10,0,9348,0
A101376,2024-04-28,11,0,8680,1
A101376,2024-05-28,12,0,8013,0
A101376,2024-06-28,13,0,7345,0
A101376,2024-07-28,14,0,6677,0
A101376,2024-08-28,15,0,6009,0
A101376,2024-09-28,16,0,5342,0
A101376,2024-10-28,17,0,4674,0
A101376,2024-11-28,18,0,4006,0
A101376,2024-12-28,19,0,3338,0
A101376,2025-01-28,20,0,2670,0
A101376,2025-02-28,21,0,2003,0
A101376,2025-03-28,22,0,1335,1
A101376,2025-04-28,23,0,667,0
A101376,2025-05-28,24,0,0,0
A101377,2026-01-28,1,0,306506,0
A101377,2026-02-28,2,0,297749,0
A101377,2026-03-28,3,0,288992,0
A101378,2025-09-28,1,0,216637,0
A101378,2025-10-28,2,15,212028,0
A101378,2025-11-28,3,0,207419,0
A101378,2025-12-28,4,0,202809,0
A101378,2026-01-28,5,0,198200,0
A101378,2026-02-28,6,0,193591,0
A101378,2026-03-28,7,0,188981,0
A101379,2025-09-28,1,0,156701,0
A101379,2025-10-28,2,0,149888,0
A101379,2025-11-28,3,0,143075,1
A101379,2025-12-28,4,0,136262,0
A101379,2026-01-28,5,0,129449,0
A101379,2026-02-28,6,0,122636,0
A101379,2026-03-28,7,0,115823,0
A101380,2024-11-28,1,30,145610,1
A101380,2024-12-28,2,0,142512,0
A101380,2025-01-28,3,0,139414,0
A101380,2025-02-28,4,0,136316,0
A101380,2025-03-28,5,0,133218,0
A101380,2025-04-28,6,0,130120,0
A101380,2025-05-28,7,0,127022,0
A101380,2025-06-28,8,0,123924,0
A101380,2025-07-28,9,0,120826,0
A101380,2025-08-28,10,0,117727,0
A101380,2025-09-28,11,0,114629,0
A101380,2025-10-28,12,0,111531,0
A101380,2025-11-28,13,0,108433,0
A101380,2025-12-28,14,15,105335,0
A101380,2026-01-28,15,0,102237,0
A101380,2026-02-28,16,0,99139,0
A101380,2026-03-28,17,0,96041,0
A101381,2025-06-28,1,0,249324,0
A101381,2025-07-28,2,0,245812,0
A101381,2025-08-28,3,0,242301,0
A101381,2025-09-28,4,15,238789,0
A101381,2025-10-28,5,0,235277,0
A101381,2025-11-28,6,0,231766,1
A101381,2025-12-28,7,0,228254,0
A101381,2026-01-28,8,0,224743,0
A101381,2026-02-28,9,0,221231,0
A101381,2026-03-28,10,0,217719,0
A101382,2023-02-28,1,0,52883,0
A101382,2023-03-28,2,0,50584,0
A101382,2023-04-28,3,0,48285,0
A101382,2023-05-28,4,0,45985,0
A101382,2023-06-28,5,0,43686,0
A101382,2023-07-28,6,0,41387,0
A101382,2023-08-28,7,0,39087,0
A101382,2023-09-28,8,0,36788,0
A101382,2023-10-28,9,0,34489,0
A101382,2023-11-28,10,0,32190,0
A101382,2023-12-28,11,0,29890,0
A101382,2024-01-28,12,0,27591,0
A101382,2024-02-28,13,0,25292,0
A101382,2024-03-28,14,0,22992,0
A101382,2024-04-28,15,0,20693,0
A101382,2024-05-28,16,0,18394,0
A101382,2024-06-28,17,0,16095,0
A101382,2024-07-28,18,0,13795,0
A101382,2024-08-28,19,0,11496,0
A101382,2024-09-28,20,0,9197,0
A101382,2024-10-28,21,15,6897,0
A101382,2024-11-28,22,0,4598,0
A101382,2024-12-28,23,0,2299,0
A101382,2025-01-28,24,0,0,0
A101383,2023-08-28,1,0,226392,0
A101383,2023-09-28,2,0,221575,0
A101383,2023-10-28,3,0,216758,0
A101383,2023-11-28,4,0,211941,0
A101383,2023-12-28,5,0,207124,0
A101383,2024-01-28,6,0,202307,0
A101383,2024-02-28,7,0,197491,0
A101383,2024-03-28,8,0,192674,0
A101383,2024-04-28,9,0,187857,0
A101383,2024-05-28,10,0,183040,0
A101383,2024-06-28,11,0,178223,0
A101383,2024-07-28,12,0,173406,0
A101383,2024-08-28,13,0,168589,0
A101383,2024-09-28,14,0,163773,0
A101383,2024-10-28,15,0,158956,0
A101383,2024-11-28,16,0,154139,0
A101383,2024-12-28,17,0,149322,0
A101383,2025-01-28,18,0,144505,0
A101383,2025-02-28,19,0,139688,0
A101383,2025-03-28,20,0,134871,0
A101383,2025-04-28,21,0,130055,0
A101383,2025-05-28,22,30,125238,1
A101383,2025-06-28,23,0,120421,0
A101383,2025-07-28,24,0,115604,0
A101384,2022-08-28,1,0,89930,0
A101384,2022-09-28,2,0,86020,0
A101384,2022-10-28,3,0,82110,0
A101384,2022-11-28,4,0,78200,0
A101384,2022-12-28,5,0,74290,0
A101384,2023-01-28,6,0,70380,0
A101384,2023-02-28,7,0,66470,0
A101384,2023-03-28,8,0,62560,0
A101384,2023-04-28,9,0,58650,0
A101384,2023-05-28,10,0,54739,0
A101384,2023-06-28,11,0,50830,0
A101384,2023-07-28,12,0,46920,0
A101384,2023-08-28,13,0,43010,0
A101384,2023-09-28,14,0,39100,1
A101384,2023-10-28,15,0,35190,0
A101384,2023-11-28,16,0,31280,0
A101384,2023-12-28,17,30,27369,1
A101384,2024-01-28,18,0,23460,0
A101384,2024-02-28,19,0,19550,0
A101384,2024-03-28,20,0,15639,0
A101384,2024-04-28,21,0,11730,0
A101384,2024-05-28,22,15,7820,0
A101384,2024-06-28,23,0,3909,0
A101384,2024-07-28,24,0,0,0
A101385,2023-06-28,1,0,83529,0
A101385,2023-07-28,2,0,79897,0
A101385,2023-08-28,3,0,76265,0
A101385,2023-09-28,4,0,72634,0
A101385,2023-10-28,5,0,69002,0
A101385,2023-11-28,6,0,65370,0
A101385,2023-12-28,7,0,61739,0
A101385,2024-01-28,8,15,58107,0
A101385,2024-02-28,9,0,54475,0
A101385,2024-03-28,10,0,50843,0
A101385,2024-04-28,11,0,47212,0
A101385,2024-05-28,12,0,43580,0
A101385,2024-06-28,13,0,39948,0
A101385,2024-07-28,14,0,36317,0
A101385,2024-08-28,15,0,32685,0
A101385,2024-09-28,16,0,29053,0
A101385,2024-10-28,17,0,25421,0
A101385,2024-11-28,18,0,21790,0
A101385,2024-12-28,19,0,18158,0
A101385,2025-01-28,20,0,14526,0
A101385,2025-02-28,21,0,10895,0
A101385,2025-03-28,22,0,7263,0
A101385,2025-04-28,23,0,3631,0
A101385,2025-05-28,24,0,0,0
A101386,2022-03-28,1,0,188121,0
A101386,2022-04-28,2,0,184118,0
A101386,2022-05-28,3,0,180116,0
A101386,2022-06-28,4,0,176113,0
A101386,2022-07-28,5,0,172111,0
A101386,2022-08-28,6,0,168108,0
A101386,2022-09-28,7,0,164105,0
A101386,2022-10-28,8,0,160103,0
A101386,2022-11-28,9,0,156100,0
A101386,2022-12-28,10,0,152098,0
A101386,2023-01-28,11,0,148095,0
A101386,2023-02-28,12,0,144093,0
A101386,2023-03-28,13,0,140090,0
A101386,2023-04-28,14,0,136087,0
A101386,2023-05-28,15,0,132085,0
A101386,2023-06-28,16,0,128082,0
A101386,2023-07-28,17,0,124080,0
A101386,2023-08-28,18,0,120077,0
A101386,2023-09-28,19,0,116074,0
A101386,2023-10-28,20,0,112072,0
A101386,2023-11-28,21,0,108069,0
A101386,2023-12-28,22,0,104067,0
A101386,2024-01-28,23,0,100064,1
A101386,2024-02-28,24,0,96062,1
A101387,2024-09-28,1,0,375122,0
A101387,2024-10-28,2,0,369839,0
A101387,2024-11-28,3,30,364555,0
A101387,2024-12-28,4,30,359272,1
A101387,2025-01-28,5,30,353988,1
A101387,2025-02-28,6,30,348705,0
A101387,2025-03-28,7,30,343422,0
A101387,2025-04-28,8,30,338138,1
A101387,2025-05-28,9,30,332855,1
A101387,2025-06-28,10,30,327571,1
A101387,2025-07-28,11,30,322288,1
A101387,2025-08-28,12,30,317005,1
A101387,2025-09-28,13,30,311721,1
A101387,2025-10-28,14,30,306438,0
A101387,2025-11-28,15,30,301154,1
A101387,2025-12-28,16,30,295871,1
A101387,2026-01-28,17,30,290587,1
A101387,2026-02-28,18,30,285304,1
A101387,2026-03-28,19,30,280021,1
A101388,2024-11-28,1,0,181068,0
A101388,2024-12-28,2,0,173195,0
A101388,2025-01-28,3,0,165323,0
A101388,2025-02-28,4,0,157450,0
A101388,2025-03-28,5,0,149578,0
A101388,2025-04-28,6,0,141705,0
A101388,2025-05-28,7,0,133833,0
A101388,2025-06-28,8,0,125960,0
A101388,2025-07-28,9,0,118088,0
A101388,2025-08-28,10,0,110215,0
A101388,2025-09-28,11,0,102343,0
A101388,2025-10-28,12,0,94470,0
A101388,2025-11-28,13,0,86597,0
A101388,2025-12-28,14,0,78725,0
A101388,2026-01-28,15,0,70852,0
A101388,2026-02-28,16,0,62980,0
A101388,2026-03-28,17,0,55107,0
A101389,2023-05-28,1,0,493147,0
A101389,2023-06-28,2,0,479057,0
A101389,2023-07-28,3,0,464967,0
A101389,2023-08-28,4,0,450877,0
A101389,2023-09-28,5,15,436787,0
A101389,2023-10-28,6,0,422697,0
A101389,2023-11-28,7,30,408607,1
A101389,2023-12-28,8,0,394517,0
A101389,2024-01-28,9,15,380427,0
A101389,2024-02-28,10,0,366337,0
A101389,2024-03-28,11,0,352247,0
A101389,2024-04-28,12,0,338158,1
A101389,2024-05-28,13,0,324068,0
A101389,2024-06-28,14,0,309978,0
A101389,2024-07-28,15,0,295888,1
A101389,2024-08-28,16,0,281798,0
A101389,2024-09-28,17,0,267708,0
A101389,2024-10-28,18,0,253618,0
A101389,2024-11-28,19,0,239528,0
A101389,2024-12-28,20,0,225438,0
A101389,2025-01-28,21,0,211348,0
A101389,2025-02-28,22,0,197258,0
A101389,2025-03-28,23,0,183168,0
A101389,2025-04-28,24,0,169079,0
A101390,2023-12-28,1,0,27853,0
A101390,2024-01-28,2,0,26642,0
A101390,2024-02-28,3,0,25431,0
A101390,2024-03-28,4,0,24220,0
A101390,2024-04-28,5,0,23009,1
A101390,2024-05-28,6,0,21798,0
A101390,2024-06-28,7,0,20586,0
A101390,2024-07-28,8,0,19376,0
A101390,2024-08-28,9,0,18165,0
A101390,2024-09-28,10,0,16953,0
A101390,2024-10-28,11,0,15743,0
A101390,2024-11-28,12,0,14532,1
A101390,2024-12-28,13,0,13321,0
A101390,2025-01-28,14,0,12109,0
A101390,2025-02-28,15,0,10899,0
A101390,2025-03-28,16,0,9688,0
A101390,2025-04-28,17,0,8476,0
A101390,2025-05-28,18,0,7266,0
A101390,2025-06-28,19,0,6055,0
A101390,2025-07-28,20,0,4843,0
A101390,2025-08-28,21,0,3633,0
A101390,2025-09-28,22,0,2422,0
A101390,2025-10-28,23,0,1210,0
A101390,2025-11-28,24,0,0,0
A101391,2022-04-28,1,0,128230,0
A101391,2022-05-28,2,0,125502,0
A101391,2022-06-28,3,30,122774,1
A101391,2022-07-28,4,30,120045,1
A101391,2022-08-28,5,30,117317,1
A101391,2022-09-28,6,30,114589,1
A101391,2022-10-28,7,30,111860,1
A101391,2022-11-28,8,30,109132,0
A101391,2022-12-28,9,30,106404,1
A101391,2023-01-28,10,30,103675,1
A101391,2023-02-28,11,30,100947,1
A101391,2023-03-28,12,30,98219,0
A101391,2023-04-28,13,30,95490,1
A101391,2023-05-28,14,30,92762,1
A101391,2023-06-28,15,30,90034,1
A101391,2023-07-28,16,30,87306,1
A101391,2023-08-28,17,30,84577,1
A101391,2023-09-28,18,30,81849,1
A101391,2023-10-28,19,30,79121,1
A101391,2023-11-28,20,30,76392,1
A101391,2023-12-28,21,30,73664,1
A101391,2024-01-28,22,30,70936,1
A101391,2024-02-28,23,30,68207,1
A101391,2024-03-28,24,30,65479,0
A101392,2023-04-28,1,0,65332,0
A101392,2023-05-28,2,0,63465,0
A101392,2023-06-28,3,0,61599,0
A101392,2023-07-28,4,0,59732,0
A101392,2023-08-28,5,0,57865,0
A101392,2023-09-28,6,0,55999,0
A101392,2023-10-28,7,0,54132,0
A101392,2023-11-28,8,0,52265,0
A101392,2023-12-28,9,0,50399,0
A101392,2024-01-28,10,0,48532,1
A101392,2024-02-28,11,0,46665,0
A101392,2024-03-28,12,0,44799,0
A101392,2024-04-28,13,0,42932,0
A101392,2024-05-28,14,0,41066,0
A101392,2024-06-28,15,0,39199,0
A101392,2024-07-28,16,0,37332,0
A101392,2024-08-28,17,0,35466,0
A101392,2024-09-28,18,0,33599,0
A101392,2024-10-28,19,0,31732,0
A101392,2024-11-28,20,0,29866,0
A101392,2024-12-28,21,0,27999,0
A101392,2025-01-28,22,0,26132,0
A101392,2025-02-28,23,0,24266,0
A101392,2025-03-28,24,0,22399,0
A101393,2024-05-28,1,0,531507,0
A101393,2024-06-28,2,0,508398,0
A101393,2024-07-28,3,0,485289,0
A101393,2024-08-28,4,0,462180,0
A101393,2024-09-28,5,0,439071,0
A101393,2024-10-28,6,0,415962,0
A101393,2024-11-28,7,0,392853,0
A101393,2024-12-28,8,0,369744,0
A101393,2025-01-28,9,0,346635,0
A101393,2025-02-28,10,0,323526,0
A101393,2025-03-28,11,0,300417,0
A101393,2025-04-28,12,0,277308,0
A101393,2025-05-28,13,0,254199,0
A101393,2025-06-28,14,0,231090,0
A101393,2025-07-28,15,0,207981,0
A101393,2025-08-28,16,0,184872,0
A101393,2025-09-28,17,0,161763,0
A101393,2025-10-28,18,0,138654,0
A101393,2025-11-28,19,0,115545,0
A101393,2025-12-28,20,0,92436,0
A101393,2026-01-28,21,0,69327,0
A101393,2026-02-28,22,0,46218,0
A101393,2026-03-28,23,0,23109,0
A101394,2025-01-28,1,0,24519,0
A101394,2025-02-28,2,30,23453,1
A101394,2025-03-28,3,30,22387,1
A101394,2025-04-28,4,30,21321,1
A101394,2025-05-28,5,30,20255,1
A101394,2025-06-28,6,30,19189,1
A101394,2025-07-28,7,30,18123,1
A101394,2025-08-28,8,30,17057,0
A101394,2025-09-28,9,30,15991,1
A101394,2025-10-28,10,30,14925,1
A101394,2025-11-28,11,30,13859,1
A101394,2025-12-28,12,30,12793,1
A101394,2026-01-28,13,30,11726,0
A101394,2026-02-28,14,30,10660,1
A101394,2026-03-28,15,30,9594,1
A101395,2025-08-28,1,0,35725,0
A101395,2025-09-28,2,0,34172,0
A101395,2025-10-28,3,0,32619,0
A101395,2025-11-28,4,0,31065,0
A101395,2025-12-28,5,0,29512,0
A101395,2026-01-28,6,0,27959,0
A101395,2026-02-28,7,0,26405,0
A101395,2026-03-28,8,0,24852,0
A101396,2022-07-28,1,0,380561,0
A101396,2022-08-28,2,0,375201,0
A101396,2022-09-28,3,0,369841,0
A101396,2022-10-28,4,0,364481,0
A101396,2022-11-28,5,0,359121,0
A101396,2022-12-28,6,0,353761,0
A101396,2023-01-28,7,0,348401,0
A101396,2023-02-28,8,0,343041,0
A101396,2023-03-28,9,0,337681,0
A101396,2023-04-28,10,0,332321,0
A101396,2023-05-28,11,0,326961,1
A101396,2023-06-28,12,0,321601,0
A101396,2023-07-28,13,0,316241,0
A101396,2023-08-28,14,0,310881,0
A101396,2023-09-28,15,0,305521,0
A101396,2023-10-28,16,0,300161,0
A101396,2023-11-28,17,0,294801,0
A101396,2023-12-28,18,0,289441,0
