account_id,bureau_pull_date,bureau_score,active_facilities,total_outstanding,worst_status_12m,enquiries_6m
A103274,2022-09-24,693,8,109958,0,0
A103274,2022-08-26,745,0,492740,1,0
A103275,2025-05-18,850,2,389620,0,0
A103276,2022-09-04,718,2,183642,0,0
A103277,2022-03-04,750,4,234148,1,0
A103278,2025-11-13,701,1,54899,0,0
A103279,2023-01-20,825,1,80930,0,0
A103279,2022-12-23,850,5,338229,1,0
A103280,2025-06-22,850,2,163543,3,0
A103281,2024-10-11,850,5,82615,0,0
A103282,2024-10-21,777,3,39882,1,3
A103284,2022-08-10,850,2,107923,0,0
A103285,2024-04-06,774,1,153042,0,0
A103286,2024-12-08,834,2,133580,1,0
A103288,2024-10-06,850,2,51290,0,0
A103289,2024-03-07,631,2,175014,0,0
A103290,2024-11-09,764,5,192156,0,0
A103292,2023-07-05,647,1,369009,1,0
A103293,2025-04-23,844,0,108076,0,0
A103294,2023-01-28,689,1,66662,0,1
A103295,2023-06-22,819,2,396986,0,0
A103295,2023-05-24,822,1,203020,0,0
A103296,2024-07-16,850,3,337241,1,0
A103297,2025-09-25,850,0,266564,0,0
A103298,2023-09-25,666,1,63192,2,0
A103299,2024-08-07,807,4,474250,0,0
A103300,2025-02-19,820,2,808274,1,0
A103301,2022-05-08,762,3,36227,0,0
A103302,2025-10-16,553,4,193144,1,0
A103303,2025-12-10,819,1,88567,0,0
A103304,2022-02-14,604,2,353009,0,0
A103306,2023-02-14,850,5,158672,0,0
A103307,2023-11-24,646,4,1999761,0,0
A103308,2025-12-14,850,3,146049,0,0
A103309,2024-03-16,779,3,576820,2,0
A103310,2022-10-30,842,3,292431,1,0
A103311,2025-10-15,850,3,69995,2,0
A103312,2025-05-16,850,5,172281,0,0
A103313,2022-08-23,784,1,435460,1,0
A103314,2024-09-13,755,4,741194,0,0
A103315,2024-12-14,850,0,370317,2,0
A103316,2023-08-24,808,0,229156,0,1
A103317,2023-12-03,712,3,69109,0,0
A103318,2022-04-09,721,2,576943,2,0
A103319,2024-07-14,850,2,98188,0,0
A103320,2024-03-16,734,3,364296,0,0
A103321,2025-11-14,812,3,303632,0,0
A103322,2023-02-18,850,4,225288,0,0
A103323,2022-02-02,850,1,310780,0,0
A103325,2024-05-30,809,1,98456,0,0
A103326,2024-06-14,850,2,38557,0,0
A103327,2025-11-23,800,3,70309,0,1
A103328,2025-08-18,755,4,762653,1,0
A103330,2022-05-19,690,0,481719,0,0
A103331,2025-11-21,850,2,165062,3,0
A103332,2022-02-02,850,1,175432,0,0
A103334,2022-02-15,575,0,164834,1,0
A103335,2023-01-19,651,4,479799,1,3
A103336,2025-12-29,796,2,394504,0,0
A103337,2025-10-12,664,1,357881,1,0
A103338,2024-10-29,847,5,243176,0,0
A103339,2023-10-04,743,1,57704,0,0
A103340,2022-01-03,850,0,110672,1,0
A103342,2025-07-29,850,3,132200,2,0
A103343,2025-04-01,847,4,174194,0,0
A103344,2024-07-11,842,2,30588,0,0
A103345,2022-06-26,792,1,589583,0,0
A103346,2022-02-20,820,1,22892,3,0
A103347,2023-05-27,784,2,433957,0,0
A103349,2022-09-16,812,1,752750,0,0
A103349,2022-08-19,850,0,131370,0,0
A103350,2025-09-01,601,3,211641,0,0
A103351,2025-09-13,736,3,118261,0,0
A103352,2023-02-25,847,0,48069,0,0
A103353,2023-07-31,696,3,86471,0,0
A103354,2022-12-09,798,1,274254,2,0
A103355,2023-01-29,832,0,103086,0,0
A103356,2022-05-28,707,1,67258,0,0
A103357,2023-04-27,850,2,49413,0,2
A103359,2023-02-17,739,6,230823,0,0
A103360,2023-11-07,850,3,56298,1,0
A103361,2025-02-18,814,3,1310030,0,0
A103362,2025-12-16,716,4,991826,0,0
A103363,2022-10-04,820,0,162472,0,0
A103365,2023-05-21,636,2,45853,1,0
A103366,2023-11-09,850,3,229854,0,0
A103367,2023-05-04,781,1,129339,0,1
A103367,2023-04-03,789,3,176569,0,0
A103368,2024-03-16,725,1,1861893,1,2
A103368,2024-02-15,656,4,1585766,3,0
A103369,2023-04-29,850,6,227990,1,0
A103370,2023-01-10,663,0,425415,0,0
A103371,2022-01-02,671,1,162694,0,0
A103371,2021-12-03,809,5,202136,0,0
A103372,2023-12-09,713,1,55302,0,0
A103373,2023-03-09,582,3,1276468,0,0
A103373,2023-02-08,675,3,68289,0,2
A103374,2024-12-02,777,0,28492,1,0
A103375,2024-10-10,608,2,225032,0,0
A103376,2024-12-10,850,2,17748,0,0
A103377,2022-09-01,620,1,1312799,0,0
A103378,2024-09-05,820,0,84826,0,0
A103379,2025-07-17,638,2,62790,0,0
A103380,2023-11-14,776,1,470975,0,0
A103381,2023-03-07,706,2,140763,0,0
A103381,2023-02-07,622,2,281623,0,0
A103382,2025-10-28,769,3,34697,0,0
A103383,2022-01-24,850,0,123632,0,0
A103384,2023-01-06,834,1,236921,3,0
A103385,2023-08-16,793,2,531214,0,0
A103386,2022-05-02,542,0,226883,0,0
A103387,2022-06-29,782,3,561049,0,0
A103388,2022-01-20,702,1,204739,0,0
A103389,2022-09-25,699,1,97837,0,0
A103390,2024-12-08,623,2,338894,1,1
A103391,2025-03-31,778,0,127558,0,0
A103392,2024-04-06,772,0,272182,0,0
A103394,2025-10-26,723,2,90129,0,0
A103395,2022-12-12,792,1,338671,0,0
A103396,2025-10-25,679,3,159361,0,0
A103399,2024-11-10,850,3,742893,1,1
A103400,2024-02-10,717,2,150341,0,0
A103401,2025-10-04,708,4,231452,0,0
A103402,2025-04-30,785,3,123760,0,0
A103403,2024-06-02,789,2,163828,0,0
A103404,2024-10-15,850,4,134582,0,0
A103405,2022-05-25,672,0,1000517,0,0
A103406,2023-09-04,790,4,158617,0,0
A103407,2023-01-19,727,1,241862,1,0
A103408,2025-11-27,850,3,147074,0,0
A103409,2023-09-09,737,2,107150,0,2
A103410,2023-10-09,550,2,474088,1,0
A103411,2024-02-18,850,2,158837,0,0
A103412,2024-05-26,850,2,251057,2,0
A103413,2023-03-21,850,2,311005,0,0
A103414,2025-05-24,724,4,223391,0,1
A103414,2025-04-25,802,5,155616,0,0
A103415,2024-04-30,688,2,119498,0,0
A103417,2024-01-12,737,4,571113,3,0
A103419,2025-07-02,712,1,139062,0,0
A103420,2023-02-25,621,2,71259,0,2
A103420,2023-01-26,796,0,322859,0,0
A103421,2023-10-26,754,2,1619410,0,0
A103421,2023-09-26,791,1,582216,3,0
A103422,2022-09-16,787,3,25114,0,0
A103423,2022-07-14,841,1,2768629,0,0
A103424,2022-12-09,850,2,40029,0,0
A103425,2024-05-15,760,3,61204,1,0
A103426,2023-09-16,757,4,1249862,1,0
A103427,2025-03-09,707,1,45106,0,0
A103428,2023-05-11,850,2,135838,0,0
A103429,2025-01-21,766,6,133404,0,0
A103430,2025-01-28,789,2,296798,0,0
A103430,2024-12-29,838,1,92125,0,0
A103431,2023-11-25,704,1,437753,0,0
A103432,2022-05-09,850,3,172078,0,0
A103433,2023-11-15,664,3,129192,2,0
A103434,2024-05-21,805,1,194105,1,0
A103435,2024-04-27,774,1,57922,0,0
A103436,2022-07-07,850,1,377933,0,0
A103437,2023-11-29,637,1,110183,1,3
A103438,2025-03-31,814,2,756227,2,0
A103439,2022-12-06,850,2,411970,0,0
A103440,2022-10-25,850,1,329830,2,0
A103441,2025-05-06,657,4,135177,0,0
A103442,2023-01-24,688,0,379938,1,0
A103443,2022-06-08,850,0,54523,0,0
A103443,2022-05-10,662,0,169662,2,0
A103444,2022-03-28,755,2,516206,0,0
A103445,2025-01-30,850,0,1485330,0,0
A103446,2023-02-06,815,4,277056,0,0
A103447,2025-06-21,582,0,540768,0,0
A103448,2024-10-14,850,3,426063,0,0
A103449,2023-12-31,850,1,77146,1,0
A103450,2023-07-06,850,2,129766,0,0
A103451,2023-06-12,850,5,160174,2,0
A103452,2023-09-08,638,1,304477,0,0
A103453,2025-09-20,722,1,156752,1,0
A103454,2023-12-15,751,0,140643,0,0
A103456,2024-05-28,850,2,31567,0,0
A103457,2023-07-16,779,3,48731,1,0
A103458,2024-04-14,755,2,1067348,1,0
A103459,2024-12-16,850,1,163593,0,0
A103459,2024-11-16,850,3,252691,0,0
A103460,2024-03-18,773,3,227703,0,0
A103461,2024-09-14,775,3,995114,0,0
A103462,2025-09-04,700,3,404310,1,0
A103462,2025-08-07,760,1,20525,0,0
A103463,2023-12-20,760,1,878153,0,0
A103465,2025-04-09,786,2,65239,1,0
A103466,2022-12-29,738,1,153611,3,0
A103467,2022-04-28,850,1,549336,0,0
A103468,2024-07-17,749,1,445311,0,0
A103469,2022-03-07,831,1,95617,0,0
A103470,2024-09-21,769,0,81349,0,0
A103471,2023-02-28,850,2,616000,1,0
A103472,2023-07-27,764,0,454053,0,0
A103473,2025-03-07,850,2,324048,1,0
A103474,2022-05-27,850,1,62443,0,0
A103475,2024-03-02,727,3,60629,2,0
A103476,2025-07-18,565,1,145289,2,0
A103477,2025-08-09,754,1,93285,0,0
A103479,2022-01-27,767,2,284808,0,0
A103480,2024-02-23,850,4,739539,0,0
A103480,2024-01-24,836,3,909043,0,0
A103481,2024-01-18,789,3,162940,0,0
A103482,2022-01-20,630,1,100740,0,0
A103483,2022-05-24,850,3,764792,0,0
A103484,2025-08-30,509,0,378040,2,0
A103485,2022-03-29,730,1,212196,0,0
A103486,2024-07-02,806,2,42595,1,0
A103487,2023-02-15,647,0,158605,0,1
A103488,2022-10-25,752,0,150866,0,0
A103489,2024-04-02,850,0,176841,0,0
A103490,2025-12-01,850,1,149743,0,0
A103491,2022-08-05,850,1,74974,0,0
A103493,2023-05-02,834,3,129406,0,0
A103494,2024-12-07,630,3,84198,0,0
A103495,2023-08-14,684,5,226631,2,0
A103496,2023-07-12,758,2,211651,1,0
A103497,2024-01-04,850,4,70172,0,0
A103498,2024-01-22,811,2,74784,0,0
A103500,2022-07-20,647,1,242895,0,0
A103501,2024-06-27,818,1,1199548,0,0
A103502,2023-03-06,850,1,57684,0,0
A103503,2023-05-29,850,3,55508,0,0
A103504,2023-08-25,701,3,302238,0,0
A103505,2023-09-25,850,6,287527,2,0
A103505,2023-08-28,735,1,49853,0,0
A103506,2025-08-02,765,1,146243,0,0
A103507,2023-09-30,760,1,86429,0,0
A103508,2024-01-22,826,4,200475,0,0
A103509,2024-10-22,616,2,139772,1,0
A103510,2025-06-11,850,3,450836,3,0
A103511,2024-02-25,699,0,46451,0,0
A103512,2022-10-03,850,4,139173,1,0
A103513,2023-12-15,690,0,110909,0,0
A103514,2022-12-18,796,0,509105,0,0
A103515,2022-08-10,797,3,46610,1,0
A103515,2022-07-10,742,0,372639,0,0
A103516,2022-06-23,846,4,612486,0,0
A103517,2023-08-19,850,3,106484,0,0
A103518,2023-04-21,651,6,211225,3,0
A103519,2024-07-26,850,0,298756,0,0
A103520,2022-10-30,819,2,257415,3,0
A103521,2022-03-31,761,3,430417,2,0
A103522,2022-05-25,785,3,70660,0,0
A103523,2025-04-07,786,0,139772,0,0
A103524,2022-03-11,834,1,83249,3,0
A103525,2023-10-10,756,2,152870,3,1
A103526,2022-06-19,850,6,197837,0,0
A103527,2024-03-28,742,2,323345,0,0
A103528,2025-09-21,722,1,90327,3,0
A103529,2024-12-01,829,3,192809,3,0
A103530,2022-02-11,797,1,133254,0,0
A103531,2024-05-29,721,4,81734,0,0
A103532,2023-04-02,850,1,81596,0,1
A103533,2025-02-12,757,4,77332,0,0
A103534,2022-04-27,695,1,248061,0,0
A103535,2024-12-22,827,3,131030,1,0
A103536,2025-05-02,850,5,45700,0,0
A103537,2025-06-29,850,2,132368,0,0
A103538,2025-01-19,821,1,84082,0,0
A103539,2023-12-28,636,3,287131,1,4
A103539,2023-11-25,764,2,313802,0,0
A103540,2024-01-16,776,2,451683,0,0
A103541,2024-10-06,814,1,347832,0,0
A103542,2022-12-04,741,1,231011,0,0
A103543,2023-01-20,819,3,112434,1,0
A103544,2025-12-20,629,4,283404,0,0
A103544,2025-11-18,693,1,713215,1,0
A103545,2025-05-29,850,3,268142,0,0
A103545,2025-04-30,714,1,371988,0,0
A103546,2025-10-05,770,0,121835,0,0
A103547,2024-01-03,742,3,826260,1,0
A103548,2024-11-24,784,1,105914,0,0
A103549,2022-07-29,819,2,65019,0,0
A103550,2024-06-16,840,2,119370,0,0
A103551,2022-04-27,757,2,25441,0,0
A103552,2025-10-29,690,1,101379,0,0
A103553,2025-11-01,731,3,85337,0,0
A103554,2023-05-04,647,6,305041,1,0
A103555,2022-05-18,850,4,214040,0,0
A103556,2022-03-15,713,0,222825,0,0
A103557,2022-03-18,850,4,155814,0,0
A103558,2024-05-24,763,3,92815,0,0
A103559,2023-05-09,708,3,93627,0,0
A103560,2022-09-06,693,2,656641,0,0
A103561,2024-12-03,850,0,286925,0,0
A103562,2023-09-19,729,0,86265,0,0
A103563,2025-11-05,850,2,415666,0,0
A103564,2023-09-01,815,5,62915,0,0
A103565,2024-01-18,687,0,112318,0,0
A103566,2022-02-02,758,4,338633,0,0
A103567,2023-06-16,850,1,19595,3,0
A103568,2024-10-11,520,1,35344,0,0
A103569,2025-10-11,646,2,79841,0,0
A103570,2022-05-25,753,0,124149,1,0
A103571,2022-07-02,676,0,427073,0,0
A103572,2023-07-03,778,0,286742,1,0
A103573,2022-03-20,597,7,65328,0,0
A103574,2024-03-05,671,3,151534,0,0
A103575,2023-03-23,846,6,137702,2,0
A103576,2023-03-31,801,1,209369,0,0
A103577,2023-11-29,671,0,724688,0,0
A103579,2022-09-26,850,0,682353,1,0
A103580,2022-03-17,811,0,1582687,0,0
A103581,2024-08-22,749,1,27106,1,0
A103582,2024-04-07,777,2,209714,0,0
A103584,2023-04-24,794,0,8839,0,1
A103585,2022-06-04,772,0,156010,0,0
A103586,2022-05-22,850,2,63351,2,0
A103587,2022-03-20,580,2,553813,1,0
A103588,2025-06-24,778,3,149487,0,0
A103589,2025-04-01,704,1,114969,0,0
A103590,2024-05-05,755,2,60545,2,0
A103591,2024-06-01,850,5,203855,0,0
A103591,2024-05-03,850,3,169523,1,0
A103592,2023-02-16,850,0,33268,0,0
A103593,2022-05-24,756,3,60624,0,0
A103594,2024-02-28,666,3,305502,0,0
A103595,2025-02-16,850,1,130519,0,0
A103597,2024-01-30,831,1,79750,0,0
A103598,2022-10-06,740,2,149136,0,0
A103599,2022-10-01,850,3,24101,1,0
A103600,2023-09-13,805,1,120038,0,0
A103601,2023-04-07,668,3,27592,0,0
A103602,2022-04-15,828,2,239209,0,0
A103603,2022-02-08,741,2,128150,0,0
A103604,2022-09-05,732,3,74927,1,0
A103605,2022-02-08,770,2,329234,0,0
A103607,2025-08-13,757,2,300992,0,0
A103608,2022-07-06,850,7,135691,0,0
A103609,2024-02-18,685,4,537525,0,0
A103609,2024-01-22,850,5,640189,0,0
A103610,2023-07-11,785,2,102762,0,0
A103611,2025-03-18,823,2,244773,0,0
A103612,2025-12-24,806,2,132046,0,0
A103613,2022-07-21,657,5,133567,0,0
A103614,2024-05-18,836,1,547602,0,0
A103615,2024-10-19,775,2,214831,2,0
A103616,2023-08-11,775,3,448781,1,0
A103617,2025-12-16,830,3,103482,2,0
A103618,2025-01-30,801,5,329073,2,0
A103619,2022-08-11,691,4,445058,1,0
A103620,2024-02-20,802,1,268726,0,0
A103621,2022-12-31,685,1,338084,0,0
A103622,2022-06-10,754,2,333771,0,0
A103624,2022-06-30,850,1,173003,0,0
A103625,2023-03-29,850,1,210898,0,0
A103627,2024-05-08,850,2,227598,3,0
A103627,2024-04-08,792,3,245054,2,0
A103628,2024-09-09,749,0,323319,0,0
A103628,2024-08-12,744,2,256534,1,0
A103630,2025-04-08,663,0,261711,0,0
A103631,2022-06-16,721,1,102394,1,1
A103632,2022-05-23,850,4,66226,0,0
A103632,2022-04-26,817,3,548939,0,0
A103634,2024-04-23,709,4,266374,0,0
A103635,2024-06-14,798,1,10645,0,0
A103636,2022-05-26,819,3,441654,1,0
A103637,2025-03-05,850,0,72301,0,0
A103637,2025-02-02,804,0,63776,0,0
A103638,2023-10-17,850,0,80136,0,0
A103639,2023-08-24,850,2,33457,0,0
A103640,2022-03-05,722,2,106796,1,0
A103641,2023-02-13,755,0,334646,0,0
A103642,2022-01-18,817,2,140103,0,0
A103643,2023-03-15,850,2,112245,0,0
A103644,2024-01-20,850,1,22293,0,0
A103645,2022-07-05,850,3,245986,0,0
A103646,2025-10-26,686,1,105261,1,0
A103647,2023-12-14,763,0,514226,0,0
A103648,2022-02-24,695,0,123407,1,0
A103649,2023-04-06,850,1,137545,3,0
A103650,2022-02-14,850,0,144253,2,0
A103651,2022-04-26,649,0,29778,0,0
A103652,2022-02-15,692,0,161029,0,0
A103653,2022-06-21,784,2,100489,0,0
A103653,2022-05-23,730,3,91672,0,0
A103654,2025-09-26,781,1,70824,1,0
A103655,2023-03-21,819,0,173381,0,0
A103656,2025-07-09,741,3,360608,1,0
A103657,2023-08-29,850,0,273915,0,0
A103658,2023-01-07,653,3,306873,0,2
A103659,2025-09-03,679,0,339077,0,0
A103660,2023-03-17,794,0,76099,1,0
A103661,2024-02-13,850,2,194261,0,0
A103662,2024-07-17,829,0,820301,0,0
A103664,2023-08-20,850,5,279879,1,0
A103665,2024-01-15,850,1,35811,0,0
A103667,2024-11-05,803,1,172911,3,0
A103668,2024-03-10,729,1,75231,0,0
A103669,2023-02-10,821,3,1036625,0,0
A103670,2024-03-30,850,1,176057,0,0
A103671,2024-04-20,742,1,75171,0,0
A103672,2025-11-13,824,3,243942,0,0
A103673,2024-01-27,749,1,45172,0,0
A103674,2024-10-13,795,3,115774,0,0
A103675,2025-02-11,850,1,104349,0,0
A103676,2022-03-23,816,3,1118829,0,0
A103677,2022-03-14,806,0,76742,0,0
A103679,2025-04-07,707,1,14727,0,0
A103680,2022-05-12,678,2,72072,0,1
A103681,2025-03-17,780,4,309269,1,0
A103682,2024-11-20,842,0,283928,2,0
A103683,2024-10-18,825,1,602576,1,0
A103684,2022-08-01,802,1,162209,0,0
A103685,2022-07-23,741,0,167767,1,0
A103686,2023-04-15,761,4,1656208,1,0
A103687,2023-02-10,850,6,479440,0,0
A103688,2022-03-29,766,5,88490,2,0
A103689,2022-02-26,734,4,193006,0,0
A103690,2023-11-20,740,5,179450,0,0
A103691,2023-05-13,850,2,271645,1,0
A103692,2022-10-10,771,1,216429,0,0
A103693,2025-07-10,814,3,319256,0,0
A103694,2024-11-02,850,4,311839,0,0
A103695,2024-11-17,802,2,100175,0,0
A103696,2024-09-06,850,0,152469,0,1
A103697,2022-09-22,845,1,194952,0,0
A103698,2023-12-25,823,4,27062,0,0
A103698,2023-11-24,840,1,362530,0,0
A103699,2022-11-10,841,4,56639,0,0
A103700,2025-04-07,850,0,1002620,0,0
A103701,2023-02-02,850,3,284732,0,0
A103702,2022-04-27,720,2,187220,0,0
A103703,2024-11-10,850,0,213651,1,0
A103704,2024-04-09,850,2,153736,0,0
A103705,2022-05-30,720,1,284424,0,0
A103706,2022-01-07,618,0,158780,0,0
A103707,2022-08-04,850,3,242399,0,0
A103708,2025-02-20,701,0,94275,0,0
A103709,2025-12-20,850,2,50689,0,0
A103709,2025-11-17,850,4,30367,2,0
A103710,2024-05-20,728,3,350287,0,0
A103712,2024-05-25,697,0,17389,0,0
A103714,2022-02-01,762,1,128969,0,0
A103715,2024-06-20,791,1,125352,3,0
A103716,2022-11-15,671,0,567689,3,0
A103717,2024-04-12,721,2,257308,0,0
A103718,2024-12-13,782,4,526428,0,0
A103719,2024-01-17,638,3,133389,1,0
A103720,2024-08-19,605,3,413416,1,0
A103721,2023-09-18,722,0,104364,1,0
A103722,2022-04-14,617,0,499464,1,0
A103723,2023-10-22,850,4,353716,0,0
A103725,2023-11-01,740,2,291453,0,0
A103726,2022-04-03,642,2,1012642,0,0
A103727,2024-04-28,796,3,475926,0,0
A103727,2024-03-29,850,4,145936,0,0
A103728,2023-11-01,664,0,94515,0,1
A103729,2022-07-13,738,2,179765,0,0
A103730,2024-09-11,797,1,84037,0,2
A103731,2024-03-23,718,2,88196,0,0
A103732,2023-11-29,850,6,1081082,0,0
A103733,2024-03-23,850,2,81281,0,0
A103734,2025-07-16,734,2,101795,2,0
A103736,2023-05-28,825,2,100209,0,0
A103737,2022-09-03,821,2,541167,3,0
A103738,2023-09-09,817,2,601546,2,0
A103739,2023-10-30,753,6,474459,0,0
A103740,2022-03-10,811,3,787128,3,0
A103741,2025-05-18,805,0,649987,0,0
A103742,2025-05-26,706,4,264285,1,0
A103743,2024-10-05,565,1,429200,0,0
A103746,2022-08-31,850,1,413418,1,0
A103747,2023-09-13,718,2,154682,0,2
A103748,2022-04-11,432,0,152710,0,4
A103749,2022-06-26,652,6,91686,0,0
A103750,2024-03-28,779,2,563399,2,0
A103751,2024-01-29,767,1,666599,0,0
A103752,2022-03-20,795,1,461833,0,0
A103752,2022-02-18,801,2,66546,0,0
A103753,2023-05-12,768,0,151972,2,0
A103755,2023-10-29,631,3,373527,0,0
A103756,2023-12-25,773,2,145677,3,0
A103757,2022-10-22,709,2,452018,0,0
A103758,2024-12-26,850,0,3537942,0,0
A103759,2022-02-25,730,3,80269,0,0
A103760,2022-02-10,850,0,332688,0,0
A103760,2022-01-11,707,2,339501,1,0
A103761,2024-09-11,850,2,178685,0,0
A103763,2023-04-11,752,1,229203,0,0
A103764,2024-07-20,850,4,582531,2,0
A103765,2022-08-27,690,2,82670,0,0
A103766,2023-08-06,687,1,58827,3,0
A103767,2022-08-07,674,5,113577,3,0
A103767,2022-07-08,795,0,191205,0,0
A103768,2025-10-15,850,2,34766,0,0
A103769,2022-08-18,838,1,190962,0,0
A103769,2022-07-18,830,2,128192,0,0
A103770,2025-10-16,850,3,265176,0,0
A103771,2023-03-17,773,0,245349,0,0
A103772,2022-11-06,630,1,175601,0,0
A103773,2023-12-25,720,0,249585,0,0
A103776,2022-01-17,850,1,104991,1,0
A103777,2022-09-16,826,3,694105,2,0
A103778,2022-08-14,814,3,117816,0,0
A103779,2023-12-13,763,0,71143,0,0
A103780,2024-02-29,850,0,502792,1,0
A103781,2025-09-15,850,3,243565,0,0
A103782,2025-03-09,741,6,559779,0,0
A103783,2025-11-11,783,0,78642,0,0
A103784,2025-11-30,684,3,954240,0,3
A103785,2024-10-19,751,6,209467,0,0
A103786,2025-09-11,730,2,213457,0,0
A103787,2022-08-04,709,2,717165,2,0
A103787,2022-07-05,831,0,173913,2,0
A103788,2023-04-17,697,2,140797,0,0
A103789,2024-03-26,850,3,147755,0,0
A103790,2024-12-09,787,3,268545,0,0
A103791,2023-10-14,822,5,62559,0,0
A103792,2023-11-30,850,4,126256,0,0
A103793,2024-08-23,850,1,652578,3,0
A103794,2022-10-11,660,0,288408,1,0
A103795,2022-11-20,850,5,173498,0,0
A103797,2025-04-22,729,1,127983,1,0
A103798,2022-06-10,644,1,61261,0,0
A103799,2025-05-18,637,4,179658,0,0
A103800,2024-08-01,591,2,208712,0,0
A103801,2025-12-17,752,3,208876,0,0
A103801,2025-11-15,616,4,97191,0,0
A103802,2025-08-18,850,0,96766,1,0
A103803,2023-01-01,829,5,127345,0,0
A103804,2024-05-16,850,5,438122,0,0
A103805,2023-09-02,741,2,100920,0,0
A103806,2022-03-18,850,1,107554,0,0
A103807,2024-07-02,850,0,100715,2,0
A103808,2024-03-09,728,4,114752,3,0
A103809,2024-04-16,714,3,55148,2,0
A103811,2023-07-23,756,3,106218,0,0
A103812,2023-10-11,725,2,138125,1,0
A103813,2022-01-09,710,6,287635,0,0
A103814,2024-07-07,850,0,65329,3,0
A103816,2025-10-07,721,4,103128,0,0
A103817,2022-01-17,760,5,290758,0,0
A103818,2023-06-14,691,3,46901,0,0
A103819,2023-02-23,840,4,82925,0,0
A103820,2025-06-26,838,3,81369,0,0
A103821,2024-10-31,728,3,172951,0,0
A103823,2023-04-04,756,2,230555,1,0
A103824,2025-02-09,850,2,376549,2,0
A103825,2025-03-03,850,2,596350,0,0
A103826,2024-02-12,721,3,73497,0,0
A103827,2022-06-18,765,3,27794,0,0
A103828,2025-11-30,567,3,283912,0,0
A103829,2022-01-21,850,2,1262993,0,0
A103831,2023-05-08,738,1,550628,0,0
A103832,2022-06-03,850,4,186625,0,0
A103833,2024-09-27,673,2,466279,0,0
A103834,2022-08-23,846,4,176625,0,0
A103836,2024-01-13,627,0,110334,2,0
A103837,2025-04-24,751,1,519787,1,0
A103838,2023-12-23,687,4,186661,0,0
A103839,2022-11-23,850,1,78650,0,0
A103840,2022-10-23,721,1,108628,0,0
A103841,2024-03-12,669,2,26472,0,3
A103842,2023-01-04,608,3,30071,2,0
A103844,2023-11-07,850,3,298327,0,0
A103845,2025-05-01,850,1,249298,0,0
A103845,2025-04-03,714,4,113842,0,0
A103846,2024-09-23,850,0,225874,1,0
A103848,2025-09-10,740,0,113977,1,0
A103849,2024-05-03,850,3,136498,0,0
A103850,2025-10-12,627,1,151695,2,0
A103851,2022-11-19,850,3,86165,0,0
A103852,2024-11-08,733,1,162889,1,0
A103853,2024-01-12,827,3,66366,0,0
A103854,2023-08-12,803,5,116615,3,0
A103855,2024-07-20,721,1,157802,0,0
A103856,2025-09-22,532,2,29272,0,0
A103857,2024-05-19,850,3,328160,1,0
A103858,2023-11-15,738,1,73773,0,0
A103860,2025-09-14,820,2,36676,1,0
A103861,2025-01-19,850,1,195033,0,0
A103862,2023-05-07,677,0,167290,0,0
A103863,2022-05-14,706,0,59112,1,0
A103864,2023-01-16,850,1,90723,0,0
A103866,2025-07-25,740,4,43788,0,0
A103867,2025-12-14,850,1,264988,0,0
A103868,2024-06-23,850,3,199719,0,0
A103869,2024-05-21,696,3,56089,0,0
A103870,2024-06-26,850,1,145551,0,0
A103871,2022-02-11,764,3,882982,0,0
A103871,2022-01-12,783,1,136141,0,0
A103872,2023-10-24,769,0,305427,0,0
A103874,2022-10-09,751,2,60627,0,1
A103874,2022-09-11,680,2,54332,0,0
A103875,2022-05-15,671,1,122782,0,0
A103876,2023-05-12,672,3,151895,1,0
A103876,2023-04-12,687,1,178969,0,0
