account_id,application_date,product_code,loan_amount,term_months,interest_rate,instalment,customer_age,employment_status,monthly_income,months_at_address,months_since_last_enquiry,province,income_verified
A101530,2023-12-24,PL,96691,36,0.2692,4854,36,2,,88,16,Udon Thani,
A101531,2023-04-26,PL,137418,48,0.1785,4906,20,1,22779,87,5,Rayong,
A101532,2024-10-07,PL,207886,12,0.1664,20206,53,1,16386,74,13,Chonburi,Y
A101533,2023-09-19,HP,464507,72,0.1016,10384,57,2,53698,15,5,Udon Thani,
A101534,2022-03-28,CC,40708,0,0.1883,0,38,1,13850,66,999,Chiang Mai,
A101535,2024-04-14,CC,33412,0,0.1207,0,48,2,,78,4,Rayong,Y
A101536,2022-05-21,PL,164411,36,0.2338,7770,46,1,39770,1,0,Khon Kaen,
A101537,2024-01-11,PL,124173,48,0.1032,3654,39,1,,33,12,Rayong,
A101538,2024-10-24,PL,39386,36,0.2387,1877,22,1,21689,121,3,Khon Kaen,N
A101539,2024-01-24,HP,435049,60,0.1306,11985,40,1,21068,160,2,Ubon Ratchathani,
A101540,2025-12-23,HP,283419,72,0.1014,6331,61,1,43456,95,2,Phuket,N
A101541,2023-09-25,HP,344281,72,0.2102,10812,51,1,35663,47,999,Songkhla,
A101542,2022-01-27,PL,40442,24,0.2094,2390,33,1,28138,18,20,Samut Prakan,
A101543,2022-05-12,PL,84161,48,0.1454,2773,35,2,,95,14,Chonburi,
A101544,2025-04-14,CC,98435,0,0.2145,0,20,2,34385,121,21,Samut Prakan,Y
A101545,2023-11-21,CC,44316,0,0.1472,0,31,1,23084,87,999,Chiang Mai,
A101546,2025-04-30,CC,39994,0,0.1776,0,34,2,91330,95,24,Songkhla,N
A101547,2024-06-06,HP,175042,36,0.2455,8443,36,3,25557,28,8,Nonthaburi,N
A101548,2023-12-14,PL,94653,12,0.1327,8934,24,1,32028,17,17,Bangkok,
A101549,2025-08-02,PL,201704,48,0.1883,7367,21,1,15566,77,1,Nakhon Ratchasima,Y
A101550,2024-10-01,PL,156800,24,0.0954,7779,33,2,32242,61,6,Chiang Mai,N
A101551,2023-12-08,PL,119034,24,0.2219,7160,41,3,30818,50,5,Nakhon Ratchasima,
A101552,2025-01-08,PL,199756,12,0.2399,20639,42,1,,6,13,Ubon Ratchathani,N
A101553,2024-06-18,HP,219490,60,0.2363,7980,47,3,11970,74,12,Bangkok,Y
A101554,2025-10-01,HP,348918,36,0.2776,17763,34,1,,33,4,Chonburi,N
A101555,2024-10-15,HP,260146,72,0.1101,5999,39,1,41787,97,6,Phuket,Y
A101556,2025-08-07,PL,218152,36,0.1137,8126,24,2,44512,23,2,Rayong,N
A101557,2023-07-18,CC,63391,0,0.1482,0,46,1,16592,23,4,Songkhla,
A101558,2022-01-29,HP,155498,72,0.105,3520,38,2,,50,9,Nonthaburi,
A101559,2023-01-05,HP,399333,36,0.1909,17445,22,1,,33,11,Phuket,
A101560,2022-08-10,HP,172023,36,0.1756,7295,45,1,19858,9,4,Phuket,
A101561,2025-10-26,HP,496436,36,0.2724,25058,36,1,32476,27,16,Ubon Ratchathani,Y
A101562,2022-07-06,PL,223304,48,0.2247,8833,48,2,,111,14,Chiang Mai,
A101563,2024-02-10,CC,55508,0,0.2148,0,25,3,13154,26,14,Songkhla,
A101564,2023-02-22,PL,113430,48,0.1284,3576,52,2,58519,37,2,Ubon Ratchathani,
A101565,2025-01-04,PL,147069,36,0.1021,5336,29,1,36358,11,999,Songkhla,Y
A101566,2025-10-10,PL,129844,36,0.1232,4939,38,1,63387,69,8,Phuket,N
A101567,2022-05-22,PL,151840,48,0.2096,5815,43,1,32235,43,14,Phuket,
A101568,2024-12-07,CC,39064,0,0.1789,0,25,1,28661,52,999,Khon Kaen,Y
A101569,2025-04-12,PL,235012,36,0.1725,9906,35,1,34046,109,17,Khon Kaen,Y
A101570,2025-05-22,HP,228959,72,0.1926,6854,34,1,22003,3,8,Chiang Mai,Y
A101571,2022-04-28,PL,127505,48,0.1617,4374,43,1,24222,5,999,Chiang Mai,
A101572,2024-10-05,PL,60397,36,0.2587,2979,39,2,23622,10,0,Bangkok,Y
A101573,2025-01-08,PL,121692,12,0.1829,11995,39,3,25765,32,6,Chonburi,Y
A101574,2022-03-04,PL,192094,48,0.241,7859,57,3,26669,130,10,Phuket,
A101575,2022-04-23,PL,120999,12,0.2284,12386,35,9,26822,11,0,Nonthaburi,
A101576,2022-09-15,PL,54255,12,0.2703,5743,20,1,68654,16,12,Nakhon Ratchasima,
A101577,2024-08-12,CC,35059,0,0.2198,0,21,3,27634,41,12,Songkhla,Y
A101578,2024-01-12,HP,147002,60,0.2286,5250,21,3,,91,7,Songkhla,
A101579,2025-02-16,CC,31808,0,0.1717,0,37,1,14547,132,26,Songkhla,N
A101580,2025-01-25,HP,165408,60,0.1178,4380,21,3,16146,13,11,Songkhla,N
A101581,2022-09-30,PL,167856,24,0.2291,10198,27,1,39441,53,20,Nonthaburi,
A101582,2025-05-14,PL,75531,48,0.2282,3009,38,1,37465,60,20,Bangkok,Y
A101583,2024-08-28,HP,637751,36,0.1132,23731,46,3,43709,75,999,Chiang Mai,N
A101584,2024-02-26,PL,190729,24,0.1874,10925,23,1,18342,5,2,Songkhla,
A101585,2024-02-28,HP,274416,48,0.1052,8122,32,1,59467,53,4,Samut Prakan,
A101586,2024-10-06,PL,75865,48,0.1983,2834,20,1,16421,95,5,Samut Prakan,Y
A101587,2025-08-02,HP,344392,48,0.2476,14280,61,1,18342,14,1,Khon Kaen,Y
A101588,2025-11-09,CC,48698,0,0.114,0,34,2,,75,999,Udon Thani,Y
A101589,2022-09-24,PL,85783,48,0.2544,3605,33,1,26062,10,24,Ubon Ratchathani,
A101590,2025-09-09,PL,59626,48,0.1988,2230,38,2,28023,11,3,Udon Thani,N
A101591,2022-04-25,CC,19817,0,0.2282,0,50,1,25665,91,11,Samut Prakan,
A101592,2022-06-01,HP,496216,72,0.2028,15277,34,3,17984,1,5,Nakhon Ratchasima,
A101593,2022-03-26,PL,204805,36,0.2026,9146,44,2,17403,98,16,Phuket,
A101594,2025-02-08,PL,96706,48,0.1047,2858,37,1,13112,54,1,Rayong,N
A101595,2024-07-23,HP,478900,36,0.1947,21072,44,2,,44,10,Phuket,N
A101596,2023-08-25,HP,226492,72,0.1682,6320,39,3,51104,58,999,Chonburi,
A101597,2024-08-20,HP,230637,72,0.1709,6487,47,1,49809,9,1,Songkhla,Y
A101598,2025-11-29,PL,132373,48,0.1231,4115,28,1,32081,50,22,Rayong,Y
A101599,2022-01-11,PL,262619,12,0.1229,24574,46,2,13339,30,24,Bangkok,
A101600,2024-09-30,HP,308881,72,0.1434,7981,23,9,,7,0,Samut Prakan,N
A101601,2022-10-04,HP,155685,36,0.1055,5693,42,1,19768,118,25,Samut Prakan,
A101602,2022-05-17,PL,121036,12,0.1665,11765,32,1,59037,31,12,Udon Thani,
A101603,2023-08-30,PL,204964,36,0.2602,10137,50,2,,11,3,Samut Prakan,
A101604,2025-11-29,CC,52900,0,0.1787,0,39,2,18879,46,9,Bangkok,N
A101605,2024-09-20,PL,70848,48,0.1877,2584,31,2,34071,107,12,Chonburi,Y
A101606,2024-12-14,CC,50542,0,0.2297,0,35,1,45442,12,11,Udon Thani,Y
A101607,2023-08-30,CC,39750,0,0.0,0,60,1,40309,121,15,Nonthaburi,
A101608,2022-05-21,PL,109279,48,0.092,3114,43,9,,21,1,Khon Kaen,
A101609,2023-11-22,PL,490532,36,0.2497,23833,31,1,18804,2,999,Udon Thani,
A101610,2025-09-04,HP,223808,72,0.2228,7263,20,1,32039,27,0,Rayong,Y
A101611,2023-05-25,PL,274791,36,0.1367,10763,43,2,,4,5,Nonthaburi,
A101612,2023-05-05,CC,35564,0,0.1343,0,55,1,43329,48,4,Udon Thani,
A101613,2022-07-31,PL,228262,12,0.2214,23233,37,1,33798,80,6,Udon Thani,
A101614,2023-06-25,PL,192355,48,0.1494,6402,28,1,24530,15,999,Phuket,
A101615,2025-04-17,PL,40131,24,0.2176,2399,38,1,32103,122,1,Ubon Ratchathani,Y
A101616,2023-07-21,PL,207330,36,0.2678,10386,41,2,,83,2,Samut Prakan,
A101617,2024-08-26,PL,137975,48,0.15,4599,24,1,16828,2,6,Chiang Mai,Y
A101618,2023-10-11,HP,423458,48,0.2519,17711,52,9,,110,0,Bangkok,
A101619,2024-06-12,CC,162702,0,0.2125,0,39,3,13231,97,16,Chiang Mai,N
A101620,2025-11-27,HP,184266,60,0.0939,4512,43,1,55584,11,13,Songkhla,N
A101621,2024-05-09,HP,694466,36,0.2522,33886,24,1,21660,30,999,Bangkok,Y
A101622,2024-08-19,HP,160310,48,0.1439,5262,57,3,36988,8,14,Bangkok,N
A101623,2025-06-24,PL,93698,36,0.1983,4151,37,3,28695,124,8,Bangkok,N
A101624,2024-11-05,HP,191465,60,0.2642,7406,43,2,22505,48,8,Chiang Mai,Y
A101625,2023-05-13,HP,401398,72,0.2509,13967,48,2,23933,44,6,Nakhon Ratchasima,
A101626,2025-05-30,CC,20915,0,0.263,0,72,3,28058,81,11,Nonthaburi,Y
A101627,2022-02-05,HP,176084,72,0.1697,4935,46,1,27297,43,12,Nakhon Ratchasima,
A101628,2025-11-26,CC,42842,0,0.2028,0,37,1,19452,42,17,Rayong,Y
A101629,2023-12-09,PL,116504,36,0.2145,5318,32,1,41635,123,3,Chonburi,
A101630,2023-05-05,PL,103486,36,0.1383,4067,45,1,67462,69,7,Nakhon Ratchasima,
A101631,2025-09-18,PL,322185,24,0.1097,16369,33,1,20527,6,5,Rayong,Y
A101632,2022-06-26,PL,237620,12,0.2783,25312,40,2,,6,5,Chonburi,
A101633,2023-12-29,PL,176762,12,0.1224,16533,38,1,29941,13,14,Udon Thani,
A101634,2025-03-23,CC,47752,0,0.1602,0,44,1,18101,41,1,Khon Kaen,Y
A101635,2025-08-10,PL,147167,12,0.2648,15511,46,1,52079,108,10,Nakhon Ratchasima,Y
A101636,2024-09-09,HP,356800,48,0.2128,13760,33,1,22443,48,4,Nakhon Ratchasima,Y
A101637,2022-06-30,HP,430199,48,0.173,15164,34,3,34040,61,6,Nakhon Ratchasima,
A101638,2024-09-23,CC,66495,0,0.0929,0,29,3,26754,41,6,Udon Thani,Y
A101639,2022-03-15,PL,72226,48,0.1428,2364,21,1,,128,12,Phuket,
A101640,2023-07-02,PL,98055,48,0.2725,4269,32,3,36093,64,999,Bangkok,
A101641,2023-04-19,PL,132827,12,0.1752,13008,47,1,19675,44,4,Nonthaburi,
A101642,2023-10-05,HP,1032794,60,0.2512,38833,32,1,,90,7,Nonthaburi,
A101643,2022-01-22,CC,32324,0,0.1947,0,30,1,9000,58,13,Songkhla,
A101644,2025-02-24,HP,176590,60,0.1834,5642,34,2,,26,12,Udon Thani,Y
A101645,2024-03-19,PL,206237,48,0.2351,8337,26,1,28628,98,5,Udon Thani,
A101646,2024-10-06,PL,102958,36,0.265,5133,23,3,,29,999,Udon Thani,Y
A101647,2023-03-25,PL,213091,36,0.0975,7650,41,1,,79,16,Nonthaburi,
A101648,2023-06-01,CC,55764,0,0.2715,0,39,3,22040,71,10,Songkhla,
A101649,2022-04-07,CC,28692,0,0.1312,0,33,1,24558,33,12,Phuket,
A101650,2025-08-23,PL,55541,12,0.1361,5258,45,2,,54,11,Chiang Mai,Y
A101651,2022-07-13,CC,82939,0,0.2229,0,31,1,56879,87,11,Chonburi,
A101652,2023-04-03,HP,208557,48,0.1948,7730,35,1,27267,105,3,Rayong,
A101653,2023-12-30,CC,65465,0,0.1775,0,20,3,36231,51,6,Phuket,
A101654,2025-04-06,HP,235697,72,0.1154,5540,42,1,,71,16,Ubon Ratchathani,N
A101655,2024-01-18,HP,551388,72,0.0926,11913,32,2,45009,54,33,Chiang Mai,
A101656,2025-03-30,PL,61415,36,0.2561,3016,45,2,24813,83,4,Udon Thani,N
A101657,2024-08-03,PL,252784,12,0.1775,24804,38,2,,14,8,Songkhla,Y
A101658,2025-03-06,PL,106433,24,0.099,5312,43,1,27934,50,2,Rayong,Y
A101659,2023-11-30,PL,184340,24,0.2515,11544,25,2,,30,16,Khon Kaen,
A101660,2023-03-08,PL,80646,12,0.1196,7524,46,1,32092,65,999,Nonthaburi,
A101661,2023-10-30,HP,342482,48,0.1797,12263,39,1,31759,29,14,Bangkok,
A101662,2022-03-02,CC,27766,0,0.2077,0,33,1,25069,8,4,Bangkok,
A101663,2022-06-24,HP,151075,72,0.201,4628,20,1,28901,56,1,Bangkok,
A101664,2023-01-20,HP,186041,72,0.1948,5603,21,1,28078,115,11,Bangkok,
A101665,2024-01-03,CC,38609,0,0.1294,0,47,2,,12,16,Samut Prakan,
A101666,2023-12-16,CC,38536,0,0.1314,0,34,1,16665,66,16,Khon Kaen,
A101667,2024-05-26,HP,346104,36,0.1508,13963,46,2,145610,41,3,Chonburi,N
A101668,2023-06-30,CC,82241,0,0.2165,0,42,1,,25,14,Khon Kaen,
A101669,2024-10-04,HP,450761,48,0.1093,13496,64,3,33317,85,17,Samut Prakan,N
A101670,2023-04-29,PL,125192,24,0.2528,7853,30,2,83763,61,999,Rayong,
A101671,2024-09-15,PL,190138,24,0.245,11804,38,3,15932,37,999,Phuket,Y
A101672,2022-05-11,HP,226573,60,0.1526,6657,30,1,63256,23,15,Khon Kaen,
A101673,2024-01-06,CC,59489,0,0.22,0,36,2,,49,11,Khon Kaen,
A101674,2023-08-25,PL,45268,48,0.2235,1786,44,1,,18,8,Rayong,
A101675,2024-12-06,PL,81379,24,0.1644,4505,20,1,44338,13,9,Udon Thani,Y
A101676,2022-03-31,CC,52719,0,0.2727,0,31,3,55492,49,18,Nonthaburi,
A101677,2024-01-22,HP,442918,72,0.2041,13684,27,2,,0,999,Rayong,
A101678,2022-01-24,PL,168464,48,0.2099,6456,37,2,9641,60,17,Chiang Mai,
A101679,2023-12-07,HP,415621,60,0.2394,15218,35,3,49041,0,10,Ubon Ratchathani,
A101680,2025-09-13,CC,62380,0,0.2598,0,42,3,25199,51,7,Khon Kaen,Y
A101681,2025-02-10,PL,49898,24,0.1696,2784,24,2,19046,24,21,Chiang Mai,Y
A101682,2024-12-31,PL,181252,24,0.2488,11310,39,1,34949,103,1,Khon Kaen,N
A101683,2022-10-24,HP,142962,72,0.2763,5277,43,3,20355,127,999,Chonburi,
A101684,2025-07-22,HP,860521,36,0.0957,30766,20,2,,53,1,Samut Prakan,Y
A101685,2022-02-03,PL,124945,36,0.2379,5947,39,3,16217,10,5,Bangkok,
A101686,2023-02-23,PL,100003,48,0.2787,4405,27,2,,53,1,Nonthaburi,
A101687,2022-04-12,HP,781524,60,0.2244,27639,21,9,,4,999,Samut Prakan,
A101688,2023-06-21,PL,77529,12,0.1017,7117,45,1,22421,50,4,Ubon Ratchathani,
A101689,2022-02-09,HP,343542,72,0.2571,12131,35,1,27684,59,11,Samut Prakan,
A101690,2025-04-16,PL,164761,36,0.1574,6737,21,2,,52,0,Samut Prakan,Y
A101691,2022-06-21,PL,124106,36,0.1475,4972,50,1,49801,47,3,Ubon Ratchathani,
A101692,2022-10-31,HP,193551,60,0.1881,6259,47,2,42897,33,20,Songkhla,
A101693,2023-01-26,CC,22496,0,0.1543,0,22,1,20564,9,999,Phuket,
A101694,2023-08-13,HP,693011,36,0.2419,33220,46,1,23053,49,6,Songkhla,
A101695,2024-11-18,PL,91656,36,0.2148,4186,52,2,43172,55,19,Nakhon Ratchasima,N
A101696,2025-06-16,PL,54031,12,0.1948,5379,20,1,,37,4,Samut Prakan,N
A101697,2025-09-15,PL,92734,48,0.2267,3683,47,1,30200,69,8,Phuket,Y
A101698,2024-10-25,PL,164436,36,0.1425,6520,46,1,33609,12,7,Songkhla,N
A101699,2025-08-05,CC,55106,0,0.1331,0,32,3,35342,68,7,Bangkok,Y
A101700,2023-05-04,HP,225392,36,0.2499,10954,20,1,26707,25,999,Rayong,
A101701,2024-02-24,HP,203372,72,0.1075,4646,28,1,37894,37,0,Bangkok,
A101702,2024-09-02,PL,184372,36,0.2369,8761,47,2,,49,10,Chonburi,Y
A101703,2024-05-13,CC,55021,0,0.0,0,38,3,21024,52,4,Udon Thani,Y
A101704,2022-12-28,PL,46306,36,0.2697,2327,30,1,31017,23,6,Nakhon Ratchasima,
A101705,2023-01-08,PL,169927,36,0.1224,6453,37,1,51494,65,1,Samut Prakan,
A101706,2022-03-16,CC,63537,0,0.1511,0,20,2,,9,11,Phuket,
A101707,2025-10-09,HP,238835,72,0.1146,5598,38,1,24091,1,12,Chonburi,Y
A101708,2023-12-30,PL,125914,24,0.2196,7550,47,1,27105,53,999,Nonthaburi,
A101709,2024-09-24,HP,125530,48,0.1056,3719,31,2,,0,9,Nakhon Ratchasima,N
A101710,2024-01-02,CC,99991,0,0.2663,0,44,1,39868,27,1,Nakhon Ratchasima,
A101711,2024-03-09,CC,48864,0,0.2352,0,31,1,39877,36,1,Khon Kaen,
A101712,2025-07-04,CC,37657,0,0.1942,0,58,2,40352,45,7,Udon Thani,Y
A101713,2023-03-11,CC,31281,0,0.1194,0,36,1,20003,78,6,Bangkok,
A101714,2024-09-18,HP,250601,36,0.2074,11292,26,2,33784,61,8,Phuket,Y
A101715,2024-06-21,HP,471550,36,0.1616,19448,21,2,33501,76,999,Phuket,Y
A101716,2024-09-14,HP,473920,36,0.175,20075,21,1,,71,19,Nonthaburi,N
A101717,2025-03-25,HP,327542,72,0.2324,10892,51,2,,17,2,Songkhla,Y
A101718,2022-09-03,CC,55501,0,0.2579,0,38,3,16572,61,8,Phuket,
A101719,2024-12-10,CC,75672,0,0.2632,0,44,1,16556,57,17,Ubon Ratchathani,N
A101720,2022-02-17,PL,65198,12,0.1035,5995,39,1,19485,21,8,Khon Kaen,
A101721,2022-05-04,HP,263534,36,0.1306,10188,37,2,48462,6,7,Songkhla,
A101722,2025-10-22,HP,313305,48,0.2769,13756,38,1,,69,17,Rayong,N
A101723,2025-10-07,PL,239145,36,0.1852,10333,20,3,,42,2,Rayong,N
A101724,2023-10-22,CC,16511,0,0.1769,0,45,2,49476,68,8,Chiang Mai,
A101725,2023-04-28,HP,136064,48,0.1056,4032,35,1,24960,49,999,Ubon Ratchathani,
A101726,2024-02-06,CC,45405,0,0.2382,0,27,2,,73,5,Rayong,
A101727,2025-05-10,PL,95455,24,0.1059,4819,23,1,,35,13,Bangkok,Y
A101728,2022-06-14,HP,241867,60,0.17,7457,33,1,28998,61,2,Nakhon Ratchasima,
A101729,2024-11-29,PL,127380,12,0.2767,13552,20,2,21716,75,0,Rayong,Y
A101730,2022-08-08,HP,453178,48,0.2188,17704,32,3,25894,33,13,Samut Prakan,
A101731,2025-12-27,PL,281114,36,0.1703,11798,34,1,13687,16,999,Ubon Ratchathani,Y
A101732,2024-02-10,PL,281597,12,0.2119,28438,47,1,31504,64,15,Phuket,
A101733,2025-07-19,HP,352108,36,0.1026,12791,24,1,25539,56,9,Songkhla,Y
A101734,2023-06-29,HP,310029,36,0.1541,12593,39,2,37941,75,22,Chiang Mai,
A101735,2023-09-06,CC,35922,0,0.1383,0,39,1,11834,18,14,Bangkok,
A101736,2024-12-05,PL,54598,12,0.1626,5289,35,1,37637,47,28,Bangkok,Y
A101737,2023-03-18,PL,171770,36,0.1033,6250,32,1,59600,87,19,Nonthaburi,
A101738,2023-10-25,HP,264980,36,0.2357,12565,56,2,37177,12,1,Chiang Mai,
A101739,2023-07-12,CC,37028,0,0.1719,0,32,2,33877,98,12,Udon Thani,
A101740,2024-01-25,PL,104360,36,0.1553,4249,50,3,21434,25,12,Nonthaburi,
A101741,2023-04-28,HP,375400,48,0.0942,10767,34,1,23745,65,9,Ubon Ratchathani,
A101742,2023-03-26,PL,77656,24,0.1624,4286,22,3,31159,136,5,Samut Prakan,
A101743,2024-03-17,CC,16491,0,0.2306,0,29,2,,22,6,Bangkok,
A101744,2025-10-18,PL,76539,36,0.1053,2797,42,2,,89,8,Ubon Ratchathani,Y
A101745,2023-07-02,HP,446412,36,0.1132,16611,20,1,,23,11,Chonburi,
A101746,2022-07-09,CC,32703,0,0.2266,0,51,1,16416,71,14,Phuket,
A101747,2024-12-08,PL,113410,48,0.2416,4646,42,3,,38,999,Samut Prakan,N
A101748,2023-07-29,PL,170964,12,0.2209,17394,43,2,,4,14,Ubon Ratchathani,
A101749,2024-10-26,PL,53378,12,0.1475,5104,49,1,21817,23,999,Chonburi,Y
A101750,2024-02-24,HP,315605,48,0.1698,11040,40,2,37609,27,0,Nonthaburi,
A101751,2022-09-19,PL,199878,12,0.2163,20259,39,9,19498,50,0,Udon Thani,
A101752,2024-06-06,HP,496854,60,0.1424,14176,38,1,36021,118,7,Rayong,N
A101753,2022-10-11,HP,239604,48,0.1384,7755,36,1,26948,55,999,Udon Thani,
A101754,2022-08-06,HP,153274,36,0.2778,7805,54,3,26634,5,0,Rayong,
A101755,2022-04-11,PL,150456,12,0.2393,15538,56,1,65739,126,0,Rayong,
A101756,2025-09-21,PL,155598,24,0.1268,8127,42,1,30343,95,999,Bangkok,Y
A101757,2022-08-06,PL,137264,12,0.2161,13910,22,2,,21,21,Samut Prakan,
A101758,2024-12-26,CC,132970,0,0.0907,0,40,1,21657,19,0,Udon Thani,Y
A101759,2022-03-17,PL,84266,12,0.2745,8949,20,3,18839,26,3,Nonthaburi,
A101760,2023-09-22,HP,328193,72,0.1747,9336,49,2,76318,51,5,Nakhon Ratchasima,
A101761,2022-09-18,HP,675706,48,0.1446,22219,35,1,37680,123,15,Ubon Ratchathani,
A101762,2023-09-18,PL,98422,12,0.1056,9067,43,1,30326,90,9,Samut Prakan,
A101763,2024-02-23,HP,107241,60,0.1699,3305,49,1,42867,45,12,Chonburi,
A101764,2023-10-31,HP,648435,36,0.1645,26901,36,2,,78,12,Bangkok,
A101765,2025-10-05,HP,153649,36,0.2757,7798,66,1,45466,59,12,Udon Thani,Y
A101766,2024-12-06,PL,53598,24,0.157,2934,41,2,51447,44,7,Nakhon Ratchasima,N
A101767,2022-08-11,HP,204665,36,0.2065,9207,55,1,26722,57,9,Chonburi,
A101768,2022-01-25,PL,38181,48,0.248,1584,37,3,36571,153,19,Samut Prakan,
A101769,2024-04-28,CC,14759,0,0.2224,0,24,1,18936,26,5,Udon Thani,Y
A101770,2025-08-19,HP,253985,72,0.1566,6842,20,2,47311,131,8,Rayong,Y
A101771,2023-08-24,CC,49425,0,0.2378,0,37,3,55339,47,31,Phuket,
A101772,2024-06-28,PL,84361,24,0.1323,4445,25,1,,58,5,Phuket,Y
A101773,2025-11-09,HP,459799,48,0.2088,17579,28,1,21313,17,3,Nonthaburi,Y
A101774,2022-09-19,PL,111849,36,0.2416,5358,20,1,17401,39,13,Chonburi,
A101775,2024-04-18,HP,136274,72,0.2245,4442,35,1,,60,30,Chiang Mai,Y
A101776,2024-06-01,HP,154157,48,0.2774,6775,53,1,20011,72,10,Chonburi,N
A101777,2025-03-24,HP,1289003,48,0.2482,53515,44,1,52611,1,14,Udon Thani,Y
A101778,2022-10-30,HP,486068,48,0.1721,17097,56,1,16484,40,5,Chonburi,
A101779,2022-03-21,PL,94826,48,0.2251,3754,51,1,31143,13,2,Samut Prakan,
A101780,2024-01-18,CC,78568,0,0.1966,0,29,1,20055,76,3,Udon Thani,
A101781,2024-10-08,CC,41451,0,0.2038,0,27,2,34081,77,14,Rayong,N
A101782,2022-02-13,PL,162752,36,0.2014,7252,26,1,16783,14,17,Samut Prakan,
A101783,2025-09-25,HP,611584,60,0.1978,20274,40,1,18893,62,17,Chonburi,N
A101784,2022-12-12,CC,30016,0,0.2751,0,35,3,31879,34,8,Chonburi,
A101785,2024-02-23,CC,36089,0,0.2712,0,40,3,30615,24,10,Nakhon Ratchasima,
A101786,2022-04-13,PL,86467,48,0.2336,3484,43,1,30513,105,8,Songkhla,
A101787,2025-06-13,PL,104764,24,0.2358,6423,28,2,,47,10,Chonburi,Y
A101788,2023-07-17,PL,110281,12,0.1534,10599,27,9,,127,2,Nonthaburi,
A101789,2023-08-04,CC,68389,0,0.2341,0,20,1,15937,62,13,Nonthaburi,
A101790,2022-06-23,HP,201286,72,0.1921,6017,32,3,26031,142,14,Nonthaburi,
A101791,2022-12-03,PL,82614,12,0.1209,7716,60,1,17696,106,16,Chiang Mai,
A101792,2024-04-02,PL,91588,36,0.1792,3911,39,2,,84,6,Songkhla,Y
A101793,2022-10-13,PL,93364,48,0.1856,3389,61,1,53441,22,2,Bangkok,
A101794,2024-07-19,HP,267440,60,0.137,7510,44,1,24293,15,0,Udon Thani,Y
A101795,2024-05-11,PL,202941,36,0.277,10321,35,1,47846,118,10,Bangkok,Y
A101796,2024-07-25,PL,110026,36,0.1707,4621,20,2,29705,63,10,Khon Kaen,Y
A101797,2022-05-30,HP,308586,60,0.1508,9020,37,2,48682,96,999,Songkhla,
A101798,2025-08-12,HP,90273,48,0.1234,2808,27,2,14385,64,4,Nonthaburi,Y
A101799,2022-08-01,PL,113944,12,0.171,11119,40,9,36832,58,999,Ubon Ratchathani,
A101800,2024-07-20,HP,136867,36,0.1024,4969,28,2,37455,81,13,Phuket,Y
A101801,2022-09-21,HP,171987,72,0.189,5097,28,1,23088,46,4,Phuket,
A101802,2024-09-14,HP,213075,48,0.181,7652,39,1,19049,35,999,Ubon Ratchathani,Y
A101803,2024-11-01,PL,47558,12,0.2081,4787,51,2,40991,35,1,Rayong,Y
A101804,2025-10-14,PL,76793,36,0.1607,3161,31,3,36882,46,9,Chonburi,N
A101805,2024-12-20,HP,237118,36,0.0981,8525,23,1,41549,40,9,Songkhla,Y
A101806,2024-01-01,PL,98933,36,0.0957,3537,46,3,94149,14,12,Rayong,
A101807,2025-09-17,HP,249379,36,0.1437,9913,33,2,54576,19,0,Songkhla,Y
A101808,2025-09-23,HP,166447,72,0.2293,5492,49,3,16043,87,9,Bangkok,Y
A101809,2024-01-21,PL,238594,48,0.1408,7770,24,2,64524,21,0,Samut Prakan,
A101810,2024-10-05,PL,166704,48,0.1206,5148,33,3,37479,42,13,Phuket,N
A101811,2024-12-20,HP,304244,36,0.2471,14716,20,1,35978,45,6,Chonburi,Y
A101812,2025-06-07,PL,157868,24,0.1305,8294,57,1,59294,21,6,Chiang Mai,Y
A101813,2025-11-17,PL,71781,24,0.1538,3910,57,1,24348,53,999,Khon Kaen,N
A101814,2023-06-15,HP,413665,60,0.2354,15009,40,1,18712,24,5,Bangkok,
A101815,2025-07-01,CC,47655,0,0.1921,0,25,1,42721,29,8,Chonburi,N
A101816,2025-09-10,HP,391592,72,0.1463,10212,53,3,42097,86,0,Phuket,N
A101817,2022-09-05,CC,45823,0,0.1732,0,33,1,41135,55,999,Khon Kaen,
A101818,2023-05-07,CC,22975,0,0.2497,0,38,2,21569,92,3,Phuket,
A101819,2024-11-15,HP,447113,60,0.2539,16912,20,1,13230,101,19,Phuket,Y
A101820,2025-03-28,PL,52583,12,0.1291,4947,26,3,21015,109,3,Bangkok,N
A101821,2023-06-13,PL,36412,24,0.1304,1912,49,1,,74,4,Nonthaburi,
A101822,2023-06-08,PL,144251,36,0.1392,5680,52,1,16561,115,6,Chonburi,
A101823,2025-10-18,CC,66114,0,0.1205,0,20,3,17915,37,999,Songkhla,Y
A101824,2024-12-25,CC,52183,0,0.2747,0,20,2,,102,7,Udon Thani,Y
A101825,2022-10-19,PL,185782,12,0.2733,19713,26,1,38486,1,7,Songkhla,
A101826,2025-02-02,HP,321977,36,0.1484,12925,45,2,,69,23,Khon Kaen,Y
A101827,2025-08-05,CC,45376,0,0.1015,0,49,1,26720,58,25,Khon Kaen,Y
A101828,2025-07-17,HP,175169,72,0.1258,4269,51,1,22998,56,4,Songkhla,Y
A101829,2025-01-01,HP,1377437,36,0.2012,61357,27,1,32603,81,14,Udon Thani,N
